"PROBE_ID"	"SYMBOL"	"alt_Symbol"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"499"	"ILMN_1701991"	"SYNJ1"	"SYNJ1"	270.7365	0	1	NA	14.62456	18	316.4588	0	1	NA	13.72008	14	450.9108	0	1	NA	28.68251	31	304.1401	0	1	NA	13.03365	28	379.3845	0	1	NA	21.21896	24	209.0544	0	1	NA	7.481715	27	294.3216	0	1	NA	16.59527	22	373.2964	0	1	NA	17.21275	21	251.8954	0	1	NA	10.07285	30	359.7197	0	1	NA	16.65949	21	315.8385	0	1	NA	12.62467	22	314.3442	0	1	NA	16.72321	28	465.9581	0	1	NA	25.13881	15	273.042	0	1	NA	15.22816	21	370.5479	0	1	NA	20.26581	23
"501"	"ILMN_1781987"	"CDK5"	"CDK5"	270.3525	0	1	NA	8.756954	9	204.9234	0	1	NA	15.7263	21	219.3746	0	1	NA	11.6603	26	351.6898	0	1	NA	24.59651	17	530.1215	0	1	NA	26.86269	18	239.6866	0	1	NA	22.98796	16	220.1335	0	1	NA	14.83106	18	208.6811	0	1	NA	13.98772	15	314.3006	0	1	NA	20.73221	22	404.7813	0	1	NA	27.94056	24	283.0255	0	1	NA	14.15687	26	223.6404	0	1	NA	19.52115	18	184.0971	0	1	NA	16.0906	19	292.6047	0	1	NA	15.30269	12	478.2804	0	1	NA	41.19485	13
"502"	"ILMN_1741406"	"HOOK1"	"HOOK1"	73.9504	0.7701299	1	NA	4.587304	25	76.08252	0.7194805	1	NA	4.767804	30	75.76863	0.7012987	1	NA	6.113207	16	135.6505	0.001298701	1	NA	11.17214	22	127.8759	0.002597403	1	NA	8.963539	19	70.10715	0.5779221	1	NA	3.797953	22	70.49152	0.5012987	1	NA	5.199896	19	75.93137	0.3233766	1	NA	4.458745	21	130.5701	0	1	NA	7.961037	19	142.5619	0	1	NA	7.500009	22	53.18993	0.9103896	1	NA	3.763359	22	62.09293	0.6220779	1	NA	2.509858	13	60.06665	0.6610389	1	NA	5.672843	16	143.3242	0	1	NA	6.077872	29	157.6026	0	1	NA	6.642927	15
"503"	"ILMN_1670272"	"LRP10"	"LRP10"	3000.883	0	1	NA	161.8085	16	2068.766	0	1	NA	120.6782	20	2104.933	0	1	NA	95.21178	28	1263.196	0	1	NA	41.28387	21	1610.942	0	1	NA	91.64136	20	2377.4	0	1	NA	76.54373	23	1984.629	0	1	NA	91.85718	28	2239.242	0	1	NA	57.5611	17	1099.846	0	1	NA	72.77563	16	1162.57	0	1	NA	56.29126	26	3175.105	0	1	NA	95.76181	26	2264.448	0	1	NA	131.7164	17	2368.909	0	1	NA	192.3246	15	1209.671	0	1	NA	72.49276	21	1306.73	0	1	NA	51.16023	33
"504"	"ILMN_1805800"	"RAB5A"	"RAB5A"	800.5626	0	1	NA	28.11746	32	1033.672	0	1	NA	50.11729	25	1705.263	0	1	NA	151.9266	25	474.3126	0	1	NA	34.40905	12	854.8797	0	1	NA	40.34054	23	629.1245	0	1	NA	21.62662	27	913.5568	0	1	NA	36.26862	25	1389.928	0	1	NA	83.73145	20	442.5887	0	1	NA	25.09537	24	548.8773	0	1	NA	32.22351	25	926.8023	0	1	NA	49.9227	35	1045.711	0	1	NA	53.98985	30	1395.868	0	1	NA	86.88517	15	535.0396	0	1	NA	46.05171	17	814.4448	0	1	NA	29.19205	25
"506"	"ILMN_1761808"	"MCFD2"	"MCFD2"	755.4691	0	1	NA	52.96047	16	669.371	0	1	NA	37.74321	13	782.1731	0	1	NA	79.16494	13	277.8474	0	1	NA	14.75095	28	366.7795	0	1	NA	24.95985	19	579.3517	0	1	NA	26.93895	22	531.2056	0	1	NA	33.0997	17	663.0828	0	1	NA	21.12341	13	260.5305	0	1	NA	13.59774	20	273.8725	0	1	NA	19.93089	17	813.4998	0	1	NA	41.99873	18	559.9934	0	1	NA	42.70844	20	677.3521	0	1	NA	35.67768	23	253.2351	0	1	NA	20.14735	17	328.5372	0	1	NA	21.93668	20
"507"	"ILMN_2202790"	"MCFD2"	"MCFD2"	136.8401	0.001298701	1	NA	8.304613	31	125.561	0.003896104	1	NA	6.513156	24	117.2589	0.01298701	1	NA	7.247725	21	92.70669	0.1545455	1	NA	7.79308	17	96.28537	0.09740259	1	NA	6.952432	17	119.1637	0.001298701	1	NA	9.823618	25	107.5819	0.003896104	1	NA	5.285787	20	117.2001	0.001298701	1	NA	6.796729	25	72.08013	0.2272727	1	NA	3.275332	44	96.62336	0.007792208	1	NA	6.536646	27	152.5247	0	1	NA	10.0763	25	128.953	0	1	NA	9.455846	28	128.8177	0.001298701	1	NA	9.163057	26	74.95325	0.08181818	1	NA	5.401464	25	82.69833	0.05064935	1	NA	4.927729	18
"508"	"ILMN_2146389"	"MEGF10"	"MEGF10"	80.24394	0.651948	1	NA	4.5511	22	87.67062	0.4818182	1	NA	2.861853	13	92.80218	0.2649351	1	NA	6.572357	18	117.2356	0.003896104	1	NA	9.750275	22	121.3438	0.003896104	1	NA	5.088749	21	72.59137	0.4896104	1	NA	9.270629	13	66.69725	0.6246753	1	NA	3.448639	24	73.27923	0.4064935	1	NA	6.03262	15	81.09822	0.05844156	1	NA	5.196033	17	105.339	0.002597403	1	NA	6.132785	23	66.1367	0.4792208	1	NA	3.993279	18	65.71014	0.4818182	1	NA	4.06123	21	57.89298	0.7467533	1	NA	3.682291	22	100.1779	0	1	NA	9.468073	16	114.3571	0.001298701	1	NA	7.627179	17
"509"	"ILMN_1748911"	"SNAP23"	"SNAP23"	374.6543	0	1	NA	22.01964	15	290.8093	0	1	NA	25.09646	12	258.3539	0	1	NA	11.45912	15	270.2342	0	1	NA	21.3441	20	307.6284	0	1	NA	15.8569	22	365.7872	0	1	NA	23.49119	24	236.9295	0	1	NA	10.5393	25	250.5061	0	1	NA	13.9424	20	205.7359	0	1	NA	10.25914	23	271.5334	0	1	NA	17.54803	19	551.4113	0	1	NA	31.46093	24	409.3608	0	1	NA	26.59178	10	317.6747	0	1	NA	26.80888	18	256.7854	0	1	NA	15.95878	20	306.1401	0	1	NA	18.13008	19
"510"	"ILMN_1703558"	"FHL3"	"FHL3"	960.7505	0	1	NA	72.67776	14	587.9495	0	1	NA	53.64685	8	449.1549	0	1	NA	33.35026	14	165.5743	0	1	NA	12.43866	6	237.2447	0	1	NA	16.07563	14	891.7413	0	1	NA	63.33998	18	475.9867	0	1	NA	64.90499	7	467.1683	0	1	NA	36.08833	10	178.4456	0	1	NA	15.71984	19	208.2489	0	1	NA	13.96479	7	1216.646	0	1	NA	74.36522	16	518.0299	0	1	NA	42.14959	18	450.2445	0	1	NA	31.71471	17	131.9136	0	1	NA	9.510776	14	175.8014	0	1	NA	18.63592	12
"511"	"ILMN_2131880"	"DPY30"	"DPY30"	1500.643	0	1	NA	62.90705	24	1638.534	0	1	NA	73.59435	21	2369.372	0	1	NA	179.5442	14	2409.859	0	1	NA	129.5028	27	3730.259	0	1	NA	201.2788	22	1373.804	0	1	NA	73.2625	21	1470.941	0	1	NA	98.74049	19	1933.515	0	1	NA	82.93685	27	2056.115	0	1	NA	121.2796	24	2819.097	0	1	NA	130.6966	8	1640.146	0	1	NA	70.79573	33	1726.235	0	1	NA	79.93112	22	2102.022	0	1	NA	82.14806	32	2292.832	0	1	NA	117.0402	27	3487.402	0	1	NA	129.0613	31
"512"	"ILMN_2131882"	"DPY30"	"DPY30"	107.9369	0.1	1	NA	6.854424	20	138.5835	0	1	NA	5.842104	20	153.383	0	1	NA	11.5846	19	173.8718	0	1	NA	8.852367	22	233.7931	0	1	NA	17.51627	20	109.488	0.006493506	1	NA	10.18234	20	96.16411	0.02597403	1	NA	5.94331	20	123.0733	0.001298701	1	NA	11.84739	12	139.2381	0	1	NA	6.880756	29	134.8667	0	1	NA	8.398655	18	95.7442	0.009090909	1	NA	6.63338	22	91.08064	0.01688312	1	NA	6.665779	16	110.3671	0.001298701	1	NA	5.200486	31	118.3348	0	1	NA	7.243126	18	158.3116	0	1	NA	8.342253	18
"514"	"ILMN_2395711"	"ARRB2"	"ARRB2"	81.37962	0.6376624	1	NA	6.351299	16	102.7261	0.1597403	1	NA	8.56674	16	109.9108	0.03896104	1	NA	10.21563	20	118.5727	0.003896104	1	NA	11.51891	19	135.1067	0.002597403	1	NA	7.610742	21	69.20353	0.612987	1	NA	4.669977	22	80.36452	0.1948052	1	NA	5.670596	27	93.17344	0.02597403	1	NA	9.337916	15	93.06544	0.01298701	1	NA	9.118693	17	123.0894	0.001298701	1	NA	17.31366	17	61.63688	0.6402597	1	NA	4.058091	23	73.37021	0.2181818	1	NA	5.003468	16	76.12074	0.1220779	1	NA	4.312448	17	101.2977	0	1	NA	9.713915	23	126.7861	0	1	NA	10.84966	21
"516"	"ILMN_1723486"	"HK2"	"HK2"	347.7644	0	1	NA	19.97674	21	475.0847	0	1	NA	26.77109	19	544.1575	0	1	NA	28.12038	17	244.8772	0	1	NA	16.32098	18	298.3143	0	1	NA	23.87899	19	308.3473	0	1	NA	18.57112	17	412.1483	0	1	NA	20.98615	16	537.3993	0	1	NA	27.54456	21	206.7097	0	1	NA	12.25148	14	199.3593	0	1	NA	7.93471	27	384.3676	0	1	NA	28.89145	12	516.439	0	1	NA	42.85537	25	523.9191	0	1	NA	20.78689	31	192.5965	0	1	NA	20.79544	16	217.5936	0	1	NA	12.48725	19
"517"	"ILMN_2156172"	"HK2"	"HK2"	312.697	0	1	NA	21.8413	23	357.0351	0	1	NA	58.29705	5	380.679	0	1	NA	30.25778	20	169.0392	0	1	NA	9.981731	26	233.3504	0	1	NA	20.67138	20	339.1864	0	1	NA	30.51965	18	372.1727	0	1	NA	35.95929	10	395.5633	0	1	NA	26.28626	17	142.0274	0	1	NA	13.50296	15	191.4826	0	1	NA	22.72099	14	421.307	0	1	NA	38.94382	11	375.2333	0	1	NA	23.78583	17	425.7089	0	1	NA	34.26198	14	153.9961	0	1	NA	9.583639	13	260.7166	0	1	NA	16.3264	25
"518"	"ILMN_2382990"	"HK1"	"HK1"	2939.099	0	1	NA	89.75273	23	1975.255	0	1	NA	75.74944	22	1832.848	0	1	NA	88.49651	16	1142.648	0	1	NA	36.48069	20	1416.72	0	1	NA	55.09765	25	2419.882	0	1	NA	51.6662	19	1742.766	0	1	NA	58.49155	15	2135.729	0	1	NA	110.9565	23	1083.9	0	1	NA	66.03725	19	1228.942	0	1	NA	54.73058	29	2932.102	0	1	NA	87.06555	21	1973.296	0	1	NA	91.19492	19	2046.58	0	1	NA	55.96315	25	1104.402	0	1	NA	49.27621	27	1273.341	0	1	NA	71.08998	16
"520"	"ILMN_1756439"	"SCRN1"	"SCRN1"	1066.592	0	1	NA	28.37527	32	612.8958	0	1	NA	29.52568	29	739.0502	0	1	NA	32.35902	27	936.9937	0	1	NA	34.63242	26	1005.805	0	1	NA	53.9015	29	1136.394	0	1	NA	39.08575	23	738.3193	0	1	NA	21.01784	28	737.369	0	1	NA	20.72885	28	857.9449	0	1	NA	29.59066	21	974.9391	0	1	NA	42.49916	28	1247.447	0	1	NA	46.82376	26	786.8374	0	1	NA	22.91004	28	753.2714	0	1	NA	29.324	29	976.281	0	1	NA	51.09855	23	1162.379	0	1	NA	24.97584	24
"521"	"ILMN_2169439"	"ITGAV"	"ITGAV"	2532.179	0	1	NA	99.18057	18	1567.24	0	1	NA	82.80173	28	1404.339	0	1	NA	63.48306	28	327.0087	0	1	NA	19.33714	18	423.8813	0	1	NA	21.61917	24	2233.903	0	1	NA	81.93758	28	1318.333	0	1	NA	47.39397	22	1497.127	0	1	NA	63.05143	32	254.5365	0	1	NA	14.56161	27	374.034	0	1	NA	16.87221	28	2840.32	0	1	NA	67.87563	23	1541.93	0	1	NA	80.92746	32	1753.599	0	1	NA	78.78092	29	277.4577	0	1	NA	14.8907	29	393.9939	0	1	NA	21.07146	25
"524"	"ILMN_1653133"	"SH3D19"	"SH3D19"	497.4163	0	1	NA	27.9053	20	277.8318	0	1	NA	13.24508	20	247.1523	0	1	NA	16.01325	22	150.1263	0	1	NA	14.12237	15	232.0043	0	1	NA	12.65946	17	455.2358	0	1	NA	27.91378	25	258.7297	0	1	NA	17.80329	15	256.9854	0	1	NA	15.2868	20	138.1947	0	1	NA	11.18887	22	183.6318	0	1	NA	11.82442	16	626.0865	0	1	NA	30.18777	28	274.0903	0	1	NA	19.26456	23	259.3779	0	1	NA	18.75137	18	127.7365	0	1	NA	6.032835	17	200.2836	0	1	NA	9.666523	27
"525"	"ILMN_1731991"	"SCYL1"	"SCYL1"	628.2374	0	1	NA	29.68946	19	341.1061	0	1	NA	14.51426	21	375.0591	0	1	NA	15.54844	22	150.4837	0	1	NA	8.759853	17	235.9165	0	1	NA	11.7231	22	515.9448	0	1	NA	19.35738	23	429.5782	0	1	NA	38.73502	18	427.0553	0	1	NA	21.00355	24	176.8313	0	1	NA	9.21956	22	196.7381	0	1	NA	12.0138	25	642.1725	0	1	NA	57.71814	16	407.0578	0	1	NA	19.45685	25	547.2111	0	1	NA	41.78551	23	219.1951	0	1	NA	23.30264	20	183.5272	0	1	NA	10.71749	26
"526"	"ILMN_2400874"	"SCYL1"	"SCYL1"	1725.474	0	1	NA	69.17414	20	1190.688	0	1	NA	69.45	18	1589.514	0	1	NA	110.0808	15	706.9833	0	1	NA	45.91989	15	1082.798	0	1	NA	43.47798	25	1787.135	0	1	NA	88.72228	17	1273.633	0	1	NA	49.26922	24	1669.884	0	1	NA	101.3	19	639.7489	0	1	NA	45.0246	13	789.8802	0	1	NA	41.1541	25	1664.198	0	1	NA	61.75721	17	1677.87	0	1	NA	151.481	14	1911.211	0	1	NA	103.5278	19	734.0771	0	1	NA	50.15293	19	989.4264	0	1	NA	90.75402	16
"527"	"ILMN_1664362"	"SGIP1"	"SGIP1"	142.6847	0	1	NA	7.723718	20	101.4538	0.1818182	1	NA	4.201842	27	86.39424	0.4597403	1	NA	4.985915	28	65.97219	0.7857143	1	NA	3.712414	25	89.34782	0.2077922	1	NA	4.049665	28	144.4335	0	1	NA	7.825643	21	97.89031	0.01818182	1	NA	4.535417	19	90.07192	0.04805195	1	NA	4.002321	31	66.83565	0.4233766	1	NA	2.723193	21	87.16667	0.03506494	1	NA	4.931909	26	156.2426	0	1	NA	6.788656	21	98.1096	0.001298701	1	NA	5.220204	24	79.93787	0.07272727	1	NA	4.091454	29	78.69162	0.04805195	1	NA	5.890628	23	78.57766	0.1051948	1	NA	3.615216	28
"528"	"ILMN_1665982"	"AKTIP"	"AKTIP"	287.2665	0	1	NA	21.71488	13	266.7103	0	1	NA	15.886	24	384.2624	0	1	NA	27.27559	19	390.3663	0	1	NA	21.49931	24	503.0439	0	1	NA	32.19614	26	236.9583	0	1	NA	10.67164	19	181.5479	0	1	NA	7.106781	19	288.7168	0	1	NA	17.0615	25	306.4647	0	1	NA	18.28722	25	356.6907	0	1	NA	21.86699	23	314.2802	0	1	NA	14.82416	28	253.8506	0	1	NA	22.95687	19	321.5083	0	1	NA	15.57602	26	333.1712	0	1	NA	16.92951	28	468.62	0	1	NA	33.53027	16
"529"	"ILMN_2377240"	"AKTIP"	"AKTIP"	596.3964	0	1	NA	13.70053	19	542.3689	0	1	NA	18.5883	24	712.2404	0	1	NA	29.61202	24	847.0865	0	1	NA	51.49906	20	1175.844	0	1	NA	54.77606	18	555.0523	0	1	NA	19.44217	18	495.0433	0	1	NA	13.34718	26	783.6652	0	1	NA	29.30046	30	690.9478	0	1	NA	22.40351	24	763.0892	0	1	NA	37.27303	20	700.7433	0	1	NA	32.88575	21	535.3188	0	1	NA	30.41967	22	733.2593	0	1	NA	13.27547	12	768.09	0	1	NA	49.89032	22	979.2168	0	1	NA	38.96704	24
"530"	"ILMN_2347314"	"ARNT"	"ARNT"	227.6001	0	1	NA	19.42215	14	166.3028	0	1	NA	9.35021	29	142.5152	0	1	NA	12.68042	24	140.2413	0.001298701	1	NA	12.67644	17	141.8797	0.001298701	1	NA	8.171302	20	157.0462	0	1	NA	8.38129	18	129.7457	0	1	NA	7.888352	23	145.8098	0	1	NA	12.04043	14	119.0196	0	1	NA	12.81962	21	124.9776	0	1	NA	8.99502	20	212.4167	0	1	NA	15.17897	21	135.7317	0	1	NA	8.949903	18	128.8235	0.001298701	1	NA	14.59379	15	120.3806	0	1	NA	10.32141	14	137.7348	0	1	NA	17.3511	15
"531"	"ILMN_1781386"	"WIPI1"	"WIPI1"	784.5647	0	1	NA	27.13683	32	594.2255	0	1	NA	27.1497	35	531.7476	0	1	NA	33.78426	19	376.4007	0	1	NA	23.25025	23	479.6609	0	1	NA	28.16896	19	711.7656	0	1	NA	22.18065	14	478.3462	0	1	NA	25.02915	16	512.9268	0	1	NA	30.34596	22	339.3716	0	1	NA	21.69942	23	344.0099	0	1	NA	18.88272	17	829.869	0	1	NA	56.24245	16	573.9937	0	1	NA	30.69216	17	530.6168	0	1	NA	31.15758	18	312.1913	0	1	NA	16.21556	13	426.0168	0	1	NA	18.82761	19
"532"	"ILMN_1801928"	"YWHAZ"	"YWHAZ"	6486.779	0	1	NA	245.281	16	4844.479	0	1	NA	326.6599	15	4397.231	0	1	NA	179.5609	27	1783.695	0	1	NA	68.62261	22	2835.492	0	1	NA	134.9027	23	6105.984	0	1	NA	181.0999	18	4419.791	0	1	NA	150.7067	23	4441.203	0	1	NA	111.7869	20	1911.572	0	1	NA	88.52962	20	2519.708	0	1	NA	85.14632	16	6735.287	0	1	NA	242.3869	15	4970.142	0	1	NA	169.7555	22	4264.639	0	1	NA	142.924	18	1838.157	0	1	NA	108.2638	16	2832.119	0	1	NA	141.9012	21
"533"	"ILMN_1742450"	"TAPBP"	"TAPBP"	686.7323	0	1	NA	43.70376	19	644.7136	0	1	NA	54.78163	17	649.1037	0	1	NA	41.25427	22	211.946	0	1	NA	17.58366	17	270.5916	0	1	NA	20.28	21	422.3368	0	1	NA	16.5125	19	563.4352	0	1	NA	39.08903	22	664.7538	0	1	NA	41.73419	20	234.6709	0	1	NA	17.74187	15	244.0287	0	1	NA	18.29447	13	610.1355	0	1	NA	34.12413	23	491.5171	0	1	NA	34.22588	20	723.3084	0	1	NA	44.41098	15	179.5384	0	1	NA	14.48368	21	218.6883	0	1	NA	13.29336	17
"534"	"ILMN_1760933"	"RER1"	"RER1"	429.6257	0	1	NA	18.05381	27	276.039	0	1	NA	16.19648	23	285.4974	0	1	NA	14.81318	20	213.8855	0	1	NA	14.47392	21	286.1515	0	1	NA	22.81255	18	343.0251	0	1	NA	22.11871	22	244.1238	0	1	NA	12.71595	22	239.4939	0	1	NA	12.54739	14	187.8065	0	1	NA	10.22671	22	254.206	0	1	NA	16.179	16	454.0662	0	1	NA	36.62301	17	257.0258	0	1	NA	14.43386	22	252.3907	0	1	NA	13.14247	19	185.2233	0	1	NA	12.83926	15	229.8885	0	1	NA	13.01922	32
"535"	"ILMN_3251317"	"RER1"	"RER1"	329.1972	0	1	NA	26.08985	22	261.312	0	1	NA	18.81919	15	337.0739	0	1	NA	31.7996	14	183.2645	0	1	NA	15.23788	19	258.2106	0	1	NA	16.96924	19	245.751	0	1	NA	16.01867	26	254.1879	0	1	NA	15.86762	29	367.9285	0	1	NA	27.25103	17	169.9314	0	1	NA	12.50267	25	217.9505	0	1	NA	9.487071	26	326.8856	0	1	NA	30.91173	19	289.9508	0	1	NA	28.6738	19	359.9925	0	1	NA	32.43792	19	140.5305	0	1	NA	10.44634	26	227.7932	0	1	NA	13.89402	29
"537"	"ILMN_1784238"	"SEC22B"	"SEC22B"	762.7272	0	1	NA	35.75055	27	629.7684	0	1	NA	34.46732	23	758.2366	0	1	NA	40.79742	28	401.4042	0	1	NA	19.66051	28	488.6725	0	1	NA	28.6683	24	799.3363	0	1	NA	51.47075	13	605.2696	0	1	NA	32.50716	20	719.5126	0	1	NA	31.64472	25	348.9385	0	1	NA	21.62748	16	426.2967	0	1	NA	24.80338	20	891.4036	0	1	NA	27.98555	25	626.3879	0	1	NA	27.83105	24	784.1606	0	1	NA	36.95015	22	378.8689	0	1	NA	15.54497	21	532.4588	0	1	NA	26.92723	27
"538"	"ILMN_1734895"	"SFT2D1"	"SFT2D1"	1455.506	0	1	NA	44.18129	30	2086.025	0	1	NA	106.4852	33	2742.734	0	1	NA	120.6098	33	1465.99	0	1	NA	62.95343	34	2244.103	0	1	NA	95.67501	23	1441.342	0	1	NA	26.56788	22	1923.665	0	1	NA	98.16933	24	2593.655	0	1	NA	145.8208	24	1349.81	0	1	NA	46.92195	27	1519.407	0	1	NA	48.86995	29	1840.836	0	1	NA	57.41492	36	2142.203	0	1	NA	98.04974	25	2558.331	0	1	NA	104.6457	31	1370.776	0	1	NA	62.34932	32	1939.228	0	1	NA	63.19164	27
"539"	"ILMN_1775036"	"SEC22A"	"SEC22A"	434.6636	0	1	NA	20.37711	33	484.9636	0	1	NA	31.0605	17	666.5875	0	1	NA	32.79379	22	457.7699	0	1	NA	24.18327	24	630.5326	0	1	NA	33.78476	19	365.2792	0	1	NA	23.17495	24	470.9051	0	1	NA	22.62517	21	625.714	0	1	NA	34.96284	20	358.6346	0	1	NA	23.42734	21	421.1472	0	1	NA	20.79697	23	439.5917	0	1	NA	19.88144	28	483.3002	0	1	NA	26.60615	28	569.4473	0	1	NA	15.75348	28	352.7769	0	1	NA	21.70856	22	526.105	0	1	NA	18.4661	20
"540"	"ILMN_1715789"	"DOCK1"	"DOCK1"	279.4489	0	1	NA	14.92807	34	209.378	0	1	NA	11.22317	30	264.8602	0	1	NA	20.13843	19	149.5288	0	1	NA	9.227577	18	171.4984	0.001298701	1	NA	8.019966	37	246.4392	0	1	NA	14.52456	20	239.6216	0	1	NA	8.405317	27	242.1261	0	1	NA	11.93522	31	131.2499	0	1	NA	6.245832	24	155.206	0	1	NA	9.192093	22	261.176	0	1	NA	14.92367	23	189.9672	0	1	NA	15.22748	23	250.6169	0	1	NA	14.01538	26	130.5338	0	1	NA	7.211218	32	144.3587	0	1	NA	5.985281	31
"542"	"ILMN_1689088"	"COLEC12"	"COLEC12"	1341.221	0	1	NA	53.63558	25	1145.439	0	1	NA	62.93901	28	1055.506	0	1	NA	55.62987	24	471.416	0	1	NA	24.21482	33	912.9308	0	1	NA	44.06111	25	1413.378	0	1	NA	51.7034	23	1015.109	0	1	NA	45.33226	22	1012.984	0	1	NA	41.27535	30	438.1971	0	1	NA	14.91281	25	797.5165	0	1	NA	33.30713	18	1485.987	0	1	NA	53.68907	21	978.4727	0	1	NA	33.25999	38	1188.907	0	1	NA	56.8461	16	450.1748	0	1	NA	19.91142	26	880.1157	0	1	NA	49.3938	27
"543"	"ILMN_1669772"	"LRP1"	"LRP1"	514.1511	0	1	NA	68.7472	9	380.9825	0	1	NA	23.29636	22	427.1533	0	1	NA	21.95309	18	99.42302	0.08051948	1	NA	6.289526	24	152.1605	0.001298701	1	NA	9.631057	19	376.5224	0	1	NA	16.49337	17	318.3549	0	1	NA	17.92019	19	454.3988	0	1	NA	27.33166	24	112.5062	0	1	NA	9.92854	19	137.7755	0	1	NA	7.077966	23	461.5289	0	1	NA	18.99994	16	374.8698	0	1	NA	27.59803	25	399.0074	0	1	NA	27.07818	16	90.74731	0.005194805	1	NA	6.152037	22	121.7598	0	1	NA	8.401554	27
"544"	"ILMN_1745697"	"MGRN1"	"MGRN1"	483.1858	0	1	NA	23.28922	27	573.1392	0	1	NA	29.92593	22	490.8951	0	1	NA	20.70268	27	209.7954	0	1	NA	11.35851	22	266.1144	0	1	NA	12.34561	29	352.3421	0	1	NA	15.54205	28	460.7164	0	1	NA	30.11941	20	533.8576	0	1	NA	27.49708	23	241.3615	0	1	NA	11.56333	26	255.2693	0	1	NA	13.63085	23	433.469	0	1	NA	21.73846	25	484.181	0	1	NA	24.31509	19	479.8843	0	1	NA	28.38103	22	156.6135	0	1	NA	8.153336	15	207.5807	0	1	NA	21.76836	15
"546"	"ILMN_1807072"	"GOSR2"	"GOSR2"	118.8119	0.01948052	1	NA	9.142138	19	115.4093	0.02727273	1	NA	8.264137	18	132.902	0.001298701	1	NA	7.806647	24	82.33742	0.4077922	1	NA	7.6726	15	91.81546	0.1584416	1	NA	4.894908	24	101.5988	0.01558442	1	NA	8.604231	15	92.2935	0.04025974	1	NA	5.362235	18	128.6033	0.001298701	1	NA	9.053586	26	77.65475	0.1142857	1	NA	4.850061	23	77.94263	0.1688312	1	NA	5.400553	21	115.064	0.002597403	1	NA	7.844651	25	108.9213	0	1	NA	8.361825	26	128.0832	0.001298701	1	NA	8.789912	27	72.92722	0.112987	1	NA	5.107639	17	79.78989	0.09350649	1	NA	6.300817	30
"547"	"ILMN_1686116"	"THBS1"	"THBS1"	25115.29	0	1	NA	1200.609	16	21190.27	0	1	NA	1056.755	20	11842.79	0	1	NA	405.5367	32	303.2416	0	1	NA	16.22877	23	426.6335	0	1	NA	12.2365	28	21307.93	0	1	NA	776.6315	23	16867.56	0	1	NA	529.4553	27	12001.92	0	1	NA	661.4908	20	260.7198	0	1	NA	12.07401	23	376.1133	0	1	NA	15.64562	27	23084.43	0	1	NA	752.6347	21	17120.5	0	1	NA	517.1022	32	12971.69	0	1	NA	492.1676	32	249.3284	0	1	NA	23.5306	12	414.5458	0	1	NA	18.17514	23
